Well,Cell_cnt,Large_nuc_ratio,Nofoci_cell_cnt,Nofoci_cell_ratio,Green_cell_cnt,Red_cell_cnt,Mean_green_foci_cnt,Mean_red_foci_cnt,Green_1foci_ratio,Green_2foci_ratio,Green_3_foci_ratio,Green_4foci_ratio,Green_5+foci_ratio,Red_1foci_ratio,Red_2foci_ratio,Red_3_foci_ratio,Red_4foci_ratio,Red_5+foci_ratio,Green_far_foci_ratio,Red_far_foci_ratio,Total_far_foci_ratio,1R1G_nuc_ratio,1R1G_touch_nuc_ratio,Avg_Green_mean_dist,Avg_Green_std_dist,Max_Green_mean_dist,Max_Green_std_dist,Avg_Red_mean_dist,Avg_Red_std_dist,Max_Red_mean_dist,Max_Red_std_dist,Avg_All_mean_dist,Avg_All_std_dist,Max_All_mean_dist,Max_All_std_dist,Avg_RG_mean_dist,Avg_RG_std_dist,Min_RG_mean_dist,Min_RG_std_dist,Max_RG_mean_dist,Max_RG_std_dist,Avg_green_periphery_mean_dist,Avg_green_periphery_std_dist,Min_green_periphery_mean_dist,Min_green_periphery_std_dist,Avg_red_periphery_mean_dist,Avg_red_periphery_std_dist,Min_red_periphery_mean_dist,Min_red_periphery_std_dist,Avg_Green_mean_dist_norm,Avg_Green_std_dist_norm,Max_Green_mean_dist_norm,Max_Green_std_dist_norm,Avg_Red_mean_dist_norm,Avg_Red_std_dist_norm,Max_Red_mean_dist_norm,Max_Red_std_dist_norm,Avg_All_mean_dist_norm,Avg_All_std_dist_norm,Max_All_mean_dist_norm,Max_All_std_dist_norm,Avg_RG_mean_dist_norm,Avg_RG_std_dist_norm,Min_RG_mean_dist_norm,Min_RG_std_dist_norm,Max_RG_mean_dist_norm,Max_RG_std_dist_norm,Avg_green_periphery_mean_dist_norm,Avg_green_periphery_std_dist_norm,Min_green_periphery_mean_dist_norm,Min_green_periphery_std_dist_norm,Avg_red_periphery_mean_dist_norm,Avg_red_periphery_std_dist_norm,Min_red_periphery_mean_dist_norm,Min_red_periphery_std_dist_norm,
R1C11,661,0.052133,394,0.37346,502,550,1.1315,1.28,0.8745,0.11952,0.0059761,0,0,0.75818,0.20727,0.030909,0.0036364,0,0.011952,0.023636,0.018009,0.22844,0.3278,0.27602,0.77583,0.27969,0.78532,0.51882,0.96917,0.54194,1.0199,1.1753,1.1246,1.3608,1.3428,1.8513,0.86503,1.5773,0.90253,2.1305,1.0467,1.0608,0.63647,0.99976,0.64452,1.3118,0.59461,1.2035,0.62784,0.042962,0.11926,0.043522,0.12067,0.080672,0.1494,0.084301,0.15746,0.18902,0.17901,0.21794,0.21084,0.29873,0.13609,0.25609,0.14536,0.34216,0.15964,0.34478,0.20383,0.32572,0.20833,0.42316,0.18158,0.38963,0.19491
R1C12,731,0.052811,443,0.37734,615,564,1.1626,1.3085,0.85041,0.13659,0.013008,0,0,0.74468,0.21099,0.039007,0.001773,0.0035461,0.013008,0.021277,0.016184,0.22998,0.30741,0.32425,0.81793,0.33228,0.84069,0.51784,0.9459,0.5569,1.0562,1.2588,1.1059,1.4672,1.3528,1.8811,0.87028,1.604,0.89781,2.1571,1.0491,0.98485,0.63932,0.91867,0.64962,1.3023,0.58495,1.1955,0.61479,0.053587,0.13487,0.054804,0.13783,0.082231,0.14926,0.087989,0.16431,0.20919,0.18175,0.24224,0.21642,0.311,0.13672,0.26681,0.14676,0.35482,0.15904,0.32596,0.2054,0.30439,0.20994,0.43081,0.18367,0.39731,0.19772
R1C13,728,0.050042,451,0.38253,618,557,1.1909,1.2944,0.83172,0.14887,0.016181,0.0032362,0,0.75045,0.21185,0.030521,0.0071813,0,0.029126,0.032316,0.024597,0.22816,0.33086,0.37352,0.90189,0.39108,0.95988,0.5391,1.0228,0.57347,1.1126,1.2265,1.0975,1.4389,1.3718,1.8167,0.85629,1.5281,0.87642,2.109,1.1094,1.0679,0.65893,0.99413,0.67148,1.2399,0.56449,1.138,0.59009,0.058975,0.14263,0.061501,0.15056,0.085631,0.15888,0.090974,0.17258,0.19987,0.17571,0.23345,0.21603,0.29483,0.1327,0.24941,0.14027,0.34069,0.16543,0.34768,0.20958,0.32469,0.21604,0.40238,0.17311,0.3701,0.1838
R1C14,657,0.05121,417,0.38827,510,537,1.1059,1.3054,0.90392,0.086275,0.0098039,0,0,0.74488,0.21229,0.037244,0.0037244,0.0018622,0.0098039,0.018622,0.013035,0.22439,0.32365,0.20776,0.67165,0.21419,0.70775,0.51671,0.93622,0.54851,1.0165,1.1769,1.0841,1.353,1.2911,1.8202,0.84278,1.5802,0.8802,2.0606,0.99378,1.0587,0.62996,1.0141,0.64103,1.2996,0.54421,1.1838,0.59292,0.033608,0.10831,0.034506,0.11243,0.083531,0.15068,0.088225,0.16111,0.19368,0.17722,0.2218,0.20837,0.29927,0.13659,0.26104,0.14479,0.33764,0.15742,0.34931,0.20531,0.3352,0.21058,0.42981,0.17562,0.39234,0.19327
R1C15,780,0.02558,471,0.3765,628,631,1.1258,1.2298,0.8758,0.12261,0.0015924,0,0,0.79398,0.18542,0.017433,0.0031696,0,0.0079618,0.012678,0.010392,0.25979,0.35385,0.27168,0.77536,0.27238,0.77742,0.41806,0.86946,0.4339,0.91301,1.2019,1.0705,1.346,1.2279,1.7466,0.81385,1.5589,0.8463,1.9409,0.94628,0.96586,0.63121,0.92188,0.64272,1.2321,0.56204,1.1493,0.58589,0.044236,0.12505,0.044347,0.12536,0.068449,0.14146,0.070924,0.14814,0.19992,0.17706,0.22349,0.20169,0.291,0.13501,0.26043,0.14134,0.32256,0.15384,0.3231,0.20818,0.30875,0.21267,0.41117,0.17942,0.38424,0.18947
R1C16,767,0.045234,471,0.38045,616,633,1.1153,1.248,0.89773,0.092532,0.0081169,0,0.0016234,0.78831,0.17694,0.033175,0.0015798,0,0.0097403,0.014218,0.011309,0.26575,0.32523,0.23224,0.7373,0.24139,0.77485,0.42886,0.89828,0.45116,0.95245,1.2139,1.0648,1.3741,1.261,1.7705,0.81137,1.5737,0.83083,1.9676,0.97835,1.0309,0.65623,0.98367,0.66662,1.2928,0.58973,1.2012,0.61209,0.037038,0.11613,0.03844,0.12155,0.068457,0.14026,0.072166,0.15005,0.20185,0.17425,0.2276,0.20351,0.29402,0.12969,0.26256,0.13594,0.32548,0.15212,0.34229,0.20995,0.32737,0.21471,0.42954,0.18463,0.40026,0.19534
R1C17,765,0.039801,441,0.36567,615,600,1.135,1.26,0.87317,0.1187,0.0081301,0,0,0.775,0.19,0.035,0,0,0.014634,0.011667,0.013267,0.25207,0.30263,0.28281,0.78187,0.28977,0.80606,0.43492,0.84738,0.45675,0.90344,1.1924,1.0655,1.3507,1.2535,1.7616,0.82688,1.5611,0.85564,1.9684,0.97161,1.0491,0.66486,0.99521,0.6829,1.2455,0.54773,1.1654,0.56042,0.046549,0.12846,0.047707,0.13248,0.070295,0.13648,0.073823,0.14525,0.19858,0.17653,0.22419,0.20506,0.29396,0.13597,0.2614,0.14315,0.32754,0.15683,0.34933,0.21634,0.33148,0.22263,0.41327,0.17361,0.38777,0.18139
R1C18,661,0.032787,437,0.398,538,523,1.1357,1.2715,0.87361,0.1171,0.0092937,0,0,0.76291,0.20268,0.034417,0,0,0.01487,0.015296,0.014572,0.23588,0.28185,0.27476,0.7832,0.2802,0.80124,0.46423,0.88041,0.48371,0.92745,1.2021,1.0586,1.3583,1.2282,1.7886,0.77219,1.5611,0.81734,2.0214,0.9197,0.97349,0.63221,0.91994,0.64667,1.2944,0.5602,1.1973,0.58709,0.044449,0.12415,0.045334,0.12718,0.075781,0.14302,0.078884,0.15005,0.1987,0.17236,0.22409,0.19856,0.29555,0.12242,0.25856,0.13289,0.33322,0.14293,0.32369,0.2056,0.30607,0.21077,0.42733,0.17575,0.39582,0.18653
R1C19,797,0.050473,471,0.37145,626,657,1.1326,1.2481,0.87859,0.11022,0.011182,0,0,0.78539,0.18113,0.033486,0,0,0.01278,0.025875,0.018927,0.2571,0.34663,0.25728,0.72656,0.26379,0.75051,0.44999,0.91863,0.47065,0.96863,1.1938,1.0478,1.3525,1.2359,1.7488,0.80785,1.5415,0.82133,1.9551,0.96409,1.0165,0.65666,0.95607,0.66529,1.2647,0.56589,1.1774,0.59145,0.042135,0.11754,0.043129,0.12077,0.072394,0.14759,0.075657,0.15533,0.20034,0.17316,0.22577,0.20032,0.29235,0.12878,0.2594,0.13501,0.32524,0.14884,0.33962,0.20923,0.3199,0.21306,0.42195,0.17741,0.39399,0.18964
R1C20,664,0.057932,458,0.4082,512,512,1.1152,1.2363,0.89063,0.10352,0.0058594,0,0,0.78516,0.19727,0.013672,0.0039063,0,0.0097656,0.0058594,0.0071301,0.2139,0.29167,0.22618,0.69502,0.23301,0.72708,0.41112,0.83424,0.42374,0.86706,1.0752,1.0556,1.2125,1.2351,1.8,0.79845,1.5997,0.83227,2.0035,0.92777,1.0566,0.68269,1.012,0.69846,1.3353,0.59423,1.26,0.60776,0.036859,0.11129,0.037903,0.11565,0.066537,0.13471,0.068474,0.13946,0.17768,0.173,0.1998,0.20016,0.2968,0.12771,0.26418,0.13527,0.32997,0.14716,0.34895,0.21779,0.33432,0.22321,0.43834,0.18051,0.41467,0.18801
R1C21,644,0.042945,497,0.43558,522,497,1.1398,1.2354,0.87356,0.11494,0.0095785,0.0019157,0,0.79879,0.16901,0.030181,0.0020121,0,0.0057471,0.014085,0.0087642,0.22787,0.28077,0.25773,0.70389,0.2671,0.73817,0.40025,0.85601,0.41576,0.89355,1.1377,1.0777,1.2783,1.2489,1.7635,0.81764,1.5689,0.84763,1.9657,0.96792,1.0783,0.6382,1.0182,0.6584,1.3438,0.55259,1.2614,0.58281,0.042048,0.1144,0.043503,0.11944,0.063201,0.13375,0.065534,0.1391,0.18624,0.17233,0.20857,0.19818,0.28993,0.12711,0.25904,0.13477,0.32201,0.14803,0.35623,0.20318,0.33653,0.21038,0.44046,0.17158,0.4147,0.18487
R1C22,803,0.042373,377,0.31949,671,659,1.1699,1.2701,0.84203,0.14605,0.011923,0,0,0.76176,0.20637,0.031866,0,0,0.014903,0.019727,0.018644,0.28136,0.29819,0.34405,0.84797,0.352,0.87654,0.4518,0.86411,0.4767,0.93046,1.2803,1.0436,1.4777,1.2556,1.7927,0.792,1.5488,0.83768,2.0414,0.951,1.0408,0.62888,0.97212,0.64526,1.2254,0.56312,1.1336,0.58278,0.056389,0.13934,0.057569,0.14293,0.075578,0.14459,0.079552,0.15446,0.21486,0.17424,0.24757,0.2085,0.30122,0.13134,0.26078,0.13963,0.34249,0.15683,0.34763,0.20495,0.32537,0.21182,0.40833,0.17904,0.37773,0.18591
R1C23,227,0.04023,121,0.3477,170,204,1.1118,1.1716,0.88824,0.11176,0,0,0,0.85784,0.12255,0.0098039,0.0098039,0,0,0.0098039,0.0057471,0.32471,0.44248,0.21791,0.64306,0.21791,0.64306,0.27289,0.74481,0.2904,0.80107,1.0461,0.91385,1.1531,1.0676,1.4622,0.74592,1.3224,0.70793,1.6075,0.92141,1.1411,0.63392,1.0963,0.6548,1.3702,0.51958,1.3201,0.53695,0.040722,0.12055,0.040722,0.12055,0.04848,0.1245,0.051604,0.1352,0.19338,0.16309,0.21307,0.18982,0.26788,0.12523,0.24275,0.12349,0.29427,0.15483,0.41964,0.23924,0.40319,0.24513,0.51367,0.20562,0.49577,0.21374
R1C24,220,0.026738,154,0.41176,170,197,1.1,1.1523,0.9,0.1,0,0,0,0.86294,0.12183,0.015228,0,0,0.011765,0.030457,0.018717,0.31283,0.48718,0.22739,0.76657,0.22739,0.76657,0.28971,0.80473,0.30425,0.85155,1.0572,0.90931,1.1781,1.1267,1.3961,0.7198,1.2469,0.64573,1.5513,0.97325,1.0594,0.55272,1.0181,0.56713,1.3007,0.49865,1.2554,0.52328,0.037961,0.12428,0.037961,0.12428,0.05131,0.13783,0.054264,0.14883,0.19328,0.16313,0.21417,0.19699,0.25577,0.13048,0.23073,0.12366,0.28216,0.16689,0.38797,0.20306,0.37392,0.2092,0.48251,0.1953,0.46587,0.20488
R2C1,891,0.06058,281,0.23976,707,807,1.1429,1.3073,0.86421,0.12871,0.0070721,0,0,0.73978,0.22057,0.034696,0.0024783,0.0024783,0.0084866,0.026022,0.022184,0.33362,0.38107,0.29815,0.81613,0.30199,0.82771,0.56156,1.0182,0.59585,1.1046,1.382,1.03,1.5923,1.2522,1.7615,0.76928,1.5007,0.79749,2.0229,0.97059,1.0552,0.67169,0.99137,0.69072,1.2856,0.56865,1.1679,0.59827,0.046755,0.12592,0.047345,0.12763,0.087839,0.15782,0.092901,0.16918,0.22162,0.16272,0.25463,0.19543,0.28191,0.12007,0.24126,0.12769,0.32276,0.14753,0.33831,0.2103,0.31819,0.21704,0.41414,0.1747,0.3775,0.18772
R2C2,842,0.067144,275,0.2462,684,763,1.2047,1.3211,0.80556,0.18421,0.010234,0,0,0.73132,0.22018,0.044561,0.0039318,0,0.013158,0.031455,0.026858,0.31244,0.30946,0.42483,0.92223,0.43145,0.94137,0.56508,1.0027,0.60558,1.1007,1.4864,1.0782,1.7467,1.3412,1.9348,0.84744,1.6406,0.88567,2.2432,1.0658,1.1154,0.6376,1.0393,0.65235,1.2363,0.6034,1.1221,0.62428,0.066196,0.14235,0.067119,0.14463,0.087798,0.15379,0.093684,0.16672,0.23672,0.16847,0.27699,0.20585,0.30746,0.12837,0.26188,0.13793,0.35499,0.15686,0.35535,0.19561,0.33139,0.20137,0.39392,0.18201,0.35869,0.19207
R2C3,868,0.078712,250,0.22361,706,756,1.1728,1.3135,0.84278,0.14164,0.015581,0,0,0.72222,0.24603,0.027778,0.0039683,0,0.01983,0.031746,0.031306,0.31127,0.39655,0.35278,0.8739,0.36503,0.90868,0.60388,1.0434,0.63084,1.1065,1.3772,1.0723,1.6199,1.3369,1.8109,0.86655,1.5336,0.88192,2.1008,1.077,1.08,0.66661,1.0112,0.6817,1.285,0.59344,1.1707,0.623,0.056473,0.14027,0.058351,0.14522,0.094285,0.1618,0.098209,0.17005,0.22285,0.17084,0.2609,0.20957,0.29268,0.13443,0.24895,0.1393,0.33828,0.16524,0.34946,0.20435,0.32746,0.21043,0.4158,0.18163,0.38009,0.19494
R2C4,853,0.061333,272,0.24178,670,760,1.1761,1.3145,0.8403,0.14328,0.016418,0,0,0.71974,0.25,0.026316,0.0039474,0,0.019403,0.036842,0.032889,0.30489,0.34111,0.33551,0.82083,0.34809,0.86412,0.59671,1.0319,0.62716,1.1221,1.4124,1.0626,1.6437,1.3196,1.8616,0.81787,1.6009,0.8467,2.1345,1.0257,1.0586,0.66057,0.98755,0.67221,1.2918,0.60446,1.1705,0.64054,0.053108,0.1293,0.054917,0.13493,0.09405,0.16019,0.098427,0.17179,0.22972,0.17067,0.26597,0.20718,0.30273,0.13008,0.26187,0.13792,0.34538,0.15718,0.34281,0.20583,0.32046,0.21128,0.41838,0.18644,0.38024,0.20119
R2C5,804,0.07203,265,0.2479,679,692,1.187,1.3324,0.82769,0.15758,0.014728,0,0,0.71243,0.24855,0.033237,0.0057803,0,0.022091,0.036127,0.035547,0.30309,0.34568,0.38368,0.92299,0.39314,0.94669,0.64015,1.1052,0.67119,1.1787,1.4207,1.0563,1.6758,1.345,1.8088,0.82984,1.5224,0.84244,2.1079,1.0682,1.0697,0.65226,0.99744,0.67298,1.3248,0.59602,1.2009,0.63911,0.061342,0.14578,0.062823,0.14946,0.09924,0.16795,0.10385,0.17808,0.22798,0.16552,0.26777,0.20695,0.29025,0.12765,0.24547,0.13349,0.33691,0.15998,0.34407,0.20333,0.3208,0.21067,0.42513,0.17978,0.38643,0.19782
R2C6,791,0.056926,263,0.24953,631,691,1.1727,1.3401,0.83201,0.16482,0.0015848,0.0015848,0,0.70912,0.25181,0.030391,0.0072359,0.0014472,0.012678,0.026049,0.02277,0.28937,0.31803,0.36808,0.90738,0.37098,0.91489,0.59795,1.0137,0.63031,1.0994,1.3844,1.0759,1.6298,1.3424,1.8791,0.85543,1.5849,0.87998,2.1858,1.0861,1.0427,0.64984,0.97391,0.66288,1.2348,0.59382,1.1167,0.61867,0.058927,0.14355,0.059366,0.14462,0.095523,0.16012,0.10031,0.17099,0.22565,0.17231,0.2647,0.21148,0.3055,0.13274,0.25858,0.14105,0.35416,0.1639,0.33997,0.20483,0.31799,0.21031,0.40336,0.18572,0.36584,0.1964
R2C7,342,0.020325,150,0.30488,278,308,1.1583,1.2013,0.85252,0.13669,0.010791,0,0,0.81494,0.16883,0.016234,0,0,0.017986,0.025974,0.020325,0.34553,0.41765,0.324,0.85097,0.33932,0.90975,0.39857,0.919,0.41708,0.98214,1.1945,0.92362,1.3668,1.1518,1.5615,0.68191,1.341,0.70038,1.8003,0.94919,0.93031,0.57699,0.86753,0.57765,1.3507,0.51549,1.2912,0.54124,0.053772,0.14365,0.056097,0.15179,0.066972,0.15319,0.069541,0.15987,0.21298,0.16724,0.24203,0.20216,0.27898,0.1278,0.2421,0.13341,0.31861,0.16502,0.32693,0.1944,0.30628,0.19836,0.48325,0.18433,0.46347,0.19607
R2C8,843,0.079252,280,0.24933,683,700,1.1611,1.3471,0.85212,0.13616,0.010249,0.0014641,0,0.72286,0.21571,0.055714,0.0042857,0.0014286,0.016105,0.034286,0.026714,0.28584,0.29283,0.31934,0.82643,0.33,0.86956,0.5907,1.0407,0.63764,1.1593,1.331,1.117,1.5567,1.3727,1.8738,0.83185,1.5796,0.87145,2.173,1.067,1.0195,0.64923,0.95193,0.6548,1.2306,0.59463,1.113,0.61907,0.049062,0.12435,0.050568,0.12952,0.093446,0.16241,0.10025,0.17688,0.2163,0.17849,0.25157,0.21361,0.30519,0.12975,0.25947,0.14109,0.35147,0.15622,0.331,0.20412,0.31008,0.2083,0.39853,0.17902,0.36167,0.19127
R2C9,637,0.062432,276,0.3023,526,544,1.1464,1.3088,0.85361,0.14639,0,0,0,0.73162,0.23346,0.029412,0.0055147,0,0.015209,0.022059,0.020811,0.28478,0.28077,0.33669,0.87031,0.33669,0.87031,0.56751,1.0184,0.59002,1.0726,1.3729,1.0975,1.5992,1.3353,1.8996,0.82531,1.6175,0.87735,2.1862,1.0019,1.1217,0.66669,1.0566,0.68446,1.2867,0.58299,1.1674,0.62056,0.054254,0.14049,0.054254,0.14049,0.088781,0.15578,0.09197,0.16242,0.22232,0.17577,0.25796,0.21028,0.30641,0.12917,0.26201,0.14099,0.35151,0.15277,0.36295,0.20997,0.34233,0.21722,0.41554,0.17795,0.37808,0.19308
